subject,window_idx,query_v2,flag_if,flag_lof,score_if,score_lof,z_ecg,z_resp,z_bvp,z_wrist_eda,z_wrist_temp,top2
6,1603,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+2.1 vs subject baseline, mean=22.95) reduced ecg (z=-1.3 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.13, bvp mean=-0.81, wrist_temp mean=33.68.",True,False,0.5206,1.0057,-1.329,-0.951,-0.868,2.149,0.143,"wrist_eda,ecg"
6,1604,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.0 vs subject baseline, mean=22.11) reduced ecg (z=-1.1 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.16, bvp mean=0.75, wrist_temp mean=33.79.",True,False,0.5412,1.0486,-1.105,-1.089,0.888,2.026,0.233,"wrist_eda,ecg"
6,1605,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated bvp (z=+2.7 vs subject baseline, mean=2.31) elevated wrist_eda (z=+2.0 vs subject baseline, mean=21.87) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.01, resp mean=-0.17, wrist_temp mean=33.91.",True,False,0.5092,0.9995,1.159,-1.147,2.653,1.99,0.326,"bvp,wrist_eda"
6,1606,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced bvp (z=-3.2 vs subject baseline, mean=-2.91) elevated wrist_eda (z=+1.9 vs subject baseline, mean=21.03) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.19, wrist_temp mean=34.00.",True,False,0.5142,1.0278,-0.383,-1.268,-3.248,1.867,0.395,"bvp,wrist_eda"
6,1609,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.5 vs subject baseline, mean=18.77) reduced ecg (z=-0.8 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.06, bvp mean=-0.47, wrist_temp mean=34.21.",True,False,0.5019,1.0525,-0.846,-0.558,-0.485,1.534,0.559,"wrist_eda,ecg"
6,1610,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+1.7 vs subject baseline, mean=0.01) elevated wrist_eda (z=+1.5 vs subject baseline, mean=18.27) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: resp mean=-0.05, bvp mean=-1.09, wrist_temp mean=34.23.",True,False,0.5195,1.0724,1.736,-0.483,-1.187,1.46,0.575,"ecg,wrist_eda"
6,1611,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+1.6 vs subject baseline, mean=19.18) elevated bvp (z=+0.7 vs subject baseline, mean=0.57) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=0.00, resp mean=-0.05, wrist_temp mean=34.23.",True,False,0.5012,1.0174,-0.032,-0.473,0.687,1.594,0.573,"wrist_eda,bvp"
6,1614,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.4 vs subject baseline, mean=17.93) reduced ecg (z=-1.1 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.07, bvp mean=-0.63, wrist_temp mean=34.23.",True,False,0.5147,1.1795,-1.072,-0.608,-0.674,1.41,0.57,"wrist_eda,ecg"
6,1616,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated bvp (z=+3.2 vs subject baseline, mean=2.77) reduced ecg (z=-2.3 vs subject baseline, mean=-0.01) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.07, wrist_eda mean=15.97, wrist_temp mean=34.26.",True,False,0.5285,1.2196,-2.342,-0.588,3.179,1.124,0.592,"bvp,ecg"
6,1617,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-1.3 vs subject baseline, mean=-0.00) elevated wrist_eda (z=+1.2 vs subject baseline, mean=16.19) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: resp mean=-0.06, bvp mean=0.18, wrist_temp mean=34.21.",True,False,0.516,1.1264,-1.292,-0.56,0.248,1.156,0.556,"ecg,wrist_eda"
6,1619,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.3 vs subject baseline, mean=17.06) reduced ecg (z=-0.7 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.06, bvp mean=0.38, wrist_temp mean=34.15.",True,False,0.5081,1.0944,-0.704,-0.543,0.467,1.283,0.511,"wrist_eda,ecg"
6,1620,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a moderate shift from this subject's baseline. reduced ecg (z=-1.4 vs subject baseline, mean=-0.00) reduced bvp (z=-1.3 vs subject baseline, mean=-1.20) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: resp mean=-0.06, wrist_eda mean=16.86, wrist_temp mean=34.15.",True,False,0.502,1.1337,-1.439,-0.531,-1.31,1.253,0.515,"ecg,bvp"
6,1623,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.5 vs subject baseline, mean=18.64) reduced ecg (z=-1.1 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.06, bvp mean=0.07, wrist_temp mean=34.29.",True,False,0.4991,1.0043,-1.109,-0.535,0.12,1.516,0.621,"wrist_eda,ecg"
6,1624,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.8 vs subject baseline, mean=20.80) reduced ecg (z=-1.4 vs subject baseline, mean=-0.00) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation. Other readings: resp mean=-0.07, bvp mean=-0.80, wrist_temp mean=34.27.",True,False,0.5317,1.1177,-1.394,-0.591,-0.858,1.832,0.607,"wrist_eda,ecg"
6,1625,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.9 vs subject baseline, mean=21.33) elevated bvp (z=+1.2 vs subject baseline, mean=1.01) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=-0.08, wrist_temp mean=34.29.",True,False,0.5418,1.0677,-0.855,-0.685,1.187,1.911,0.617,"wrist_eda,bvp"
6,1626,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+1.7 vs subject baseline, mean=19.80) reduced bvp (z=-1.3 vs subject baseline, mean=-1.16) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening. Other readings: ecg mean=-0.00, resp mean=-0.09, wrist_temp mean=34.33.",True,False,0.507,1.011,-0.668,-0.738,-1.27,1.685,0.646,"wrist_eda,bvp"
6,1627,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated wrist_eda (z=+1.5 vs subject baseline, mean=18.73) reduced resp (z=-0.8 vs subject baseline, mean=-0.10) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=0.19, wrist_temp mean=34.40.",True,False,0.5069,1.0231,-0.589,-0.753,0.258,1.528,0.703,"wrist_eda,resp"
6,1629,"Biosignal window flagged by the Isolation Forest anomaly detector. Deviating channels show a sustained level shift from this subject's baseline. elevated bvp (z=+3.4 vs subject baseline, mean=2.95) elevated wrist_eda (z=+1.2 vs subject baseline, mean=16.31) Relevant topics: photoplethysmography pulse waveform amplitude perfusion signal quality motion artifact atrial fibrillation screening electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: ecg mean=0.00, resp mean=-0.13, wrist_temp mean=34.49.",True,False,0.5044,1.1589,-0.498,-0.935,3.38,1.172,0.77,"bvp,wrist_eda"
7,1715,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+5.1 vs subject baseline, mean=0.01) reduced wrist_temp (z=-1.6 vs subject baseline, mean=30.33) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: resp mean=0.14, bvp mean=0.53, wrist_eda mean=5.73.",False,True,0.4243,1.4086,5.068,0.532,0.777,0.329,-1.626,"ecg,wrist_temp"
7,1762,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated ecg (z=+2.4 vs subject baseline, mean=0.01) elevated wrist_eda (z=+1.8 vs subject baseline, mean=10.43) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: resp mean=0.06, bvp mean=-0.61, wrist_temp mean=32.50.",False,True,0.4321,1.3003,2.415,0.074,-0.919,1.812,-0.498,"ecg,wrist_eda"
7,1768,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+2.9 vs subject baseline, mean=13.75) elevated resp (z=+1.4 vs subject baseline, mean=0.28) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response respiration rate breathing pattern tachypnea bradypnea ventilation. Other readings: ecg mean=0.00, bvp mean=0.51, wrist_temp mean=32.90.",False,True,0.4557,1.2966,-0.532,1.43,0.744,2.86,-0.29,"wrist_eda,resp"
7,1796,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). elevated wrist_eda (z=+1.5 vs subject baseline, mean=9.48) elevated wrist_temp (z=+0.9 vs subject baseline, mean=35.15) Relevant topics: electrodermal activity skin conductance sympathetic stress arousal sweat response skin temperature thermal perfusion vasomotor ambient temperature sensor effects. Other readings: ecg mean=0.00, resp mean=0.01, bvp mean=0.03.",False,True,0.44,1.3744,-0.416,-0.247,0.031,1.512,0.883,"wrist_eda,wrist_temp"
7,1800,"Biosignal window flagged by the LOF anomaly detector. Deviating channels show an abrupt, high-amplitude pattern (elevated kurtosis/peak-to-peak vs this subject's baseline). reduced ecg (z=-1.6 vs subject baseline, mean=-0.00) elevated wrist_eda (z=+1.6 vs subject baseline, mean=9.88) Relevant topics: electrocardiogram rhythm irregularity heart rate variability arrhythmia ectopic beats atrial fibrillation electrodermal activity skin conductance sympathetic stress arousal sweat response. Other readings: resp mean=0.22, bvp mean=-0.98, wrist_temp mean=35.41.",False,True,0.4293,1.3026,-1.641,1.076,-1.471,1.64,1.014,"ecg,wrist_eda"
